6018,太原学院,山西,531,499 ,8652,17137,346,,
2591,贵州师范学院,贵州,523 ,498 ,10496 ,17446,8,,
8029,山东工艺美术学院,山东,514 ,498 ,12837 ,17446,5,,
1395,绥化学院,黑龙江,523 ,497 ,10496 ,17773,8,,
2404,桂林旅游学院,广西,518,497 ,11802,17773,8,,
1367,吉林医药学院,吉林,514 ,496 ,12837 ,18077,3,,
2037,安阳工学院,河南,511 ,496 ,13658 ,18077,12,,
1346,吉林工程技术师范学院,吉林,516 ,495 ,12326 ,18383,32,,
2042,河南城建学院,河南,503 ,495 ,15878 ,18383,8,,
1348,白城师范学院,吉林,514 ,494 ,12837 ,18689,43,,
2200,湖南文理学院,湖南,522 ,494 ,10739 ,18689,5,,
2808,喀什大学,新疆,522 ,494 ,10739 ,18689,9,,
6013,运城学院,山西,511 ,494 ,13658 ,18689,433,,
1344,通化师范学院,吉林,505 ,492 ,15268 ,19276,11,,
,哈尔滨体育学院,黑龙江,500 ,492 ,16811 ,19276,8,,
2566,黔南民族师范学院,贵州,501 ,491 ,16495 ,19583,9,,
2620,玉溪师范学院,云南,510 ,491 ,13880 ,19583,4,,
8022,广西艺术学院,广西,512 ,491 ,13413 ,19583,6,,
6017,吕梁学院,山西,504,490 ,15576,19924,72,,
6075,山西传媒学院,山西,528,489 ,9336,20255,273,,
2389,玉林师范学院,广西,503 ,486 ,15878 ,21198 ,5,,
2803,塔里木大学,新疆,500 ,484 ,16811 ,21779 ,15,,
6079,山西工程技术学院,山西,517,479 ,12050,23438,224,,
1246,内蒙古艺术学院,内蒙古,496,478 ,18077,23761,5,,
2657,西藏农牧学院,西藏,511,476,13658,24416,2,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
